E2F2	1.45916648506543e-06
PRC1	8.04123459988896e-05
PKMYT1	0.000142656858705449
ALDH7A1	0.000384888263757658
TRIP13	0.000671000831383537
GINS3	0.000828875094359353
CDCA3	0.00112656741728572
KIF2C	0.00117900277530915
APEX2	0.00149189126741226
RAD51AP1	0.00172788779006433
RPS25	0.00187415889930356
CENPM	0.00204894695252532
PMPCB	0.00243089639262362
ADRM1	0.00243089639262362
FBXO5	0.00243089639262362
POLQ	0.00315408917259533
UFSP2	0.00315408917259533
ASF1B	0.00315408917259533
EPHX2	0.00315408917259533
CDCA8	0.00353228912178975
SZRD1	0.00353228912178975
UBE2C	0.00353228912178975
BBS7	0.00353228912178975
KLHL35	0.00370568293945528
RAD54L	0.00420473875744905
TYMS	0.00491422623589958
CDKN3	0.00547895011100189
MMP1	0.00766284277291218
GDI1	0.00766284277291218
CCNA2	0.00820397583347203
EIF4G3	0.00862424460128698
SLC9A3R1	0.00890154564403284
UQCRC2	0.0107323451646781
CYP2J2	0.0107323451646781
HP1BP3	0.0107323451646781
PTTG1	0.0122927351311789
FMO5	0.012520348274883
YARS	0.012520348274883
TTK	0.012520348274883
KIF20B	0.0135862946092524
RNF123	0.0138257112203558
PCGF1	0.0138257112203558
SRC	0.0138257112203558
CDK7	0.0146327544094137
NEK2	0.0146327544094137
RNH1	0.0146426511658666
CDC25C	0.0163863385805209
TPD52L2	0.0181058716608639
SERPINA5	0.0186971416375071
DHX40	0.0194095128456807
SMC2	0.0194095128456807
PPP1R13B	0.0204698230502455
MREG	0.0215154548090675
RECQL4	0.0215154548090675
HJURP	0.0215154548090675
FKBP4	0.0215518893982363
TRIM36	0.0215518893982363
XRCC3	0.0222457573685676
SETD8	0.0222457573685676
CCNB2	0.0222457573685676
TFPT	0.0222457573685676
CEP55	0.0230365645762561
CASKIN2	0.0245558308452089
ZDHHC18	0.0251099979300644
BTG2	0.0251099979300644
ZNF473	0.0251664356864428
NUSAP1	0.0251664356864428
MFSD7	0.0255952590239542
PTPLA	0.0266381207890522
TIMELESS	0.0266381207890522
RPL27A	0.0266381207890522
MBOAT7	0.026897414237229
TOR1AIP1	0.0276580936480445
RAPGEFL1	0.0279767204165496
TOP2A	0.0279767204165496
RPS27A	0.0280443605140133
HELLS	0.028616323940213
DSCC1	0.028616323940213
TTLL7	0.028616323940213
DLGAP5	0.0292298491936287
FAM60A	0.0293680783300601
CDC42BPB	0.0313672719020138
LARGE	0.0314089838168293
TBX19	0.0314089838168293
TRIM38	0.0323582613599678
KPNA2	0.0327067351992337
KIAA1549L	0.0329372552106318
KIF11	0.0329372552106318
MED13	0.0329372552106318
HDAC1	0.0329372552106318
PHF20	0.0329372552106318
FAM149A	0.0334704331035695
DHX29	0.0350181987475801
IVNS1ABP	0.0350538538872364
HERC6	0.0350538538872364
CFB	0.0350538538872364
PHACTR4	0.0350538538872364
ELL2	0.0350538538872364
POLE2	0.0350538538872364
QSOX1	0.0358677274216708
CRYL1	0.0358677274216708
CDK2	0.0358677274216708
CENPA	0.0358934435214101
CASZ1	0.0369144274279475
CENPF	0.0369144274279475
TSPAN4	0.0371023754599578
FMOD	0.0373490832999048
KIF23	0.037597459397757
ATXN2	0.037597459397757
ST8SIA4	0.037597459397757
CDK5RAP3	0.0383507019724168
CUTC	0.0383507019724168
DEPDC1	0.0390871841745404
PPP1R10	0.0394249193553402
BCAR3	0.0394249193553402
FBXO11	0.0394249193553402
SMC1A	0.0394249193553402
TTLL12	0.0394249193553402
HOOK1	0.0394249193553402
DAZAP2	0.0394249193553402
RBM34	0.040064391449707
GRK5	0.0403661643554799
PAPSS1	0.0413933440813157
SSBP3	0.0418117546959431
ZAK	0.0419150017093686
MT1X	0.0419150017093686
MRPS15	0.0419150017093686
CASP2	0.0421615144182944
ECI2	0.0429057258188157
IPO13	0.0429057258188157
CH25H	0.0429057258188157
ST6GAL1	0.0441954846125943
RABEP1	0.0442285382901465
FAF1	0.0443018776800516
HN1L	0.0443018776800516
PLK4	0.0443018776800516
GABPB1	0.0443018776800516
APMAP	0.0443018776800516
FH	0.0443018776800516
ATM	0.0443018776800516
RCN1	0.0443018776800516
TRAF5	0.0443018776800516
WDR62	0.0443018776800516
BYSL	0.0443018776800516
POLD1	0.0443018776800516
CTSV	0.0443018776800516
AGO3	0.0443018776800516
VAC14	0.0444108416190721
BCL2	0.0444108416190721
PPA1	0.0444108416190721
ARFGEF2	0.0451358999966848
PBK	0.0451358999966848
H2AFJ	0.0453200110250924
PICALM	0.0459608710265204
DHTKD1	0.0459608710265204
CENPN	0.0459608710265204
CTNNBIP1	0.0459608710265204
ABHD4	0.0470696639446916
LARP4	0.0470696639446916
RNF43	0.0470696639446916
PDCD2	0.0477461232427822
NEIL3	0.049123126236587
STAMBPL1	0.0493383534205246
CCDC90B	0.0493864861442357
PCF11	0.049639673678151
